filename	label	category	font	augment_type
001974.png	；	fullwidth_symbols	HiraginoMincho ProN	blur_1.0
001976.png	「	fullwidth_symbols	BIZ-UDGothic	noise_0.02
001975.png	♪	fullwidth_symbols	BIZ-UDMincho	blur_1.0
001977.png	♪	fullwidth_symbols	UDEVGothic	original
001978.png	」	fullwidth_symbols	HiraginoKakuGothic W3	blur_1.0
001979.png	「	fullwidth_symbols	BIZ-UDGothic	contrast_1.1
001980.png	♪	fullwidth_symbols	UDEVGothic	rotate_2.0
001981.png	；	fullwidth_symbols	HiraginoMincho ProN	noise_0.02
001982.png	：	fullwidth_symbols	BIZ-UDGothic	original
001984.png	；	fullwidth_symbols	HiraginoMincho ProN	contrast_1.1
001983.png	♪	fullwidth_symbols	BIZ-UDMincho	noise_0.02
001985.png	」	fullwidth_symbols	HiraginoKakuGothic W3	noise_0.02
001986.png	：	fullwidth_symbols	BIZ-UDGothic	rotate_2.0
001987.png	♪	fullwidth_symbols	BIZ-UDMincho	contrast_1.1
001988.png	」	fullwidth_symbols	HiraginoKakuGothic W3	contrast_1.1
001989.png	〇	fullwidth_symbols	HiraginoMincho ProN	original
001990.png	ー	fullwidth_symbols	BIZ-UDMincho	original
001991.png	〖	fullwidth_symbols	HiraginoKakuGothic W3	original
001992.png	〇	fullwidth_symbols	HiraginoMincho ProN	rotate_2.0
001994.png	ー	fullwidth_symbols	BIZ-UDMincho	rotate_2.0
001993.png	〖	fullwidth_symbols	HiraginoKakuGothic W3	rotate_2.0
001995.png	♪	fullwidth_symbols	UDEVGothic	blur_1.0
001996.png	：	fullwidth_symbols	BIZ-UDGothic	blur_1.0
001997.png	♪	fullwidth_symbols	UDEVGothic	noise_0.02
001998.png	：	fullwidth_symbols	BIZ-UDGothic	noise_0.02
002000.png	ー	fullwidth_symbols	BIZ-UDMincho	blur_1.0
001999.png	♪	fullwidth_symbols	UDEVGothic	contrast_1.1
002001.png	：	fullwidth_symbols	BIZ-UDGothic	contrast_1.1
002002.png	〇	fullwidth_symbols	HiraginoMincho ProN	blur_1.0
002003.png	－	fullwidth_symbols	UDEVGothic	original
002004.png	〖	fullwidth_symbols	HiraginoKakuGothic W3	blur_1.0
002005.png	｝	fullwidth_symbols	BIZ-UDGothic	original
002007.png	－	fullwidth_symbols	UDEVGothic	rotate_2.0
002006.png	ー	fullwidth_symbols	BIZ-UDMincho	noise_0.02
002009.png	｝	fullwidth_symbols	BIZ-UDGothic	rotate_2.0
002008.png	〇	fullwidth_symbols	HiraginoMincho ProN	noise_0.02
002010.png	ー	fullwidth_symbols	BIZ-UDMincho	contrast_1.1
002011.png	〇	fullwidth_symbols	HiraginoMincho ProN	contrast_1.1
002012.png	〖	fullwidth_symbols	HiraginoKakuGothic W3	noise_0.02
002013.png	〇	fullwidth_symbols	BIZ-UDMincho	original
002014.png	〖	fullwidth_symbols	HiraginoKakuGothic W3	contrast_1.1
002015.png	〈	fullwidth_symbols	HiraginoMincho ProN	original
002016.png	〇	fullwidth_symbols	BIZ-UDMincho	rotate_2.0
002017.png	〈	fullwidth_symbols	HiraginoMincho ProN	rotate_2.0
002018.png	〗	fullwidth_symbols	HiraginoKakuGothic W3	original
002019.png	〗	fullwidth_symbols	HiraginoKakuGothic W3	rotate_2.0
002020.png	－	fullwidth_symbols	UDEVGothic	blur_1.0
002021.png	｝	fullwidth_symbols	BIZ-UDGothic	blur_1.0
002022.png	－	fullwidth_symbols	UDEVGothic	noise_0.02
002023.png	－	fullwidth_symbols	UDEVGothic	contrast_1.1
002024.png	〇	fullwidth_symbols	BIZ-UDMincho	blur_1.0
002026.png	〈	fullwidth_symbols	HiraginoMincho ProN	blur_1.0
002025.png	｝	fullwidth_symbols	BIZ-UDGothic	noise_0.02
002027.png	†	fullwidth_symbols	UDEVGothic	original
002028.png	｝	fullwidth_symbols	BIZ-UDGothic	contrast_1.1
002029.png	〗	fullwidth_symbols	HiraginoKakuGothic W3	blur_1.0
002030.png	†	fullwidth_symbols	UDEVGothic	rotate_2.0
002033.png	－	fullwidth_symbols	BIZ-UDGothic	original
002032.png	〈	fullwidth_symbols	HiraginoMincho ProN	noise_0.02
002031.png	〇	fullwidth_symbols	BIZ-UDMincho	noise_0.02
002034.png	－	fullwidth_symbols	BIZ-UDGothic	rotate_2.0
002036.png	〈	fullwidth_symbols	HiraginoMincho ProN	contrast_1.1
002035.png	〗	fullwidth_symbols	HiraginoKakuGothic W3	noise_0.02
002037.png	〇	fullwidth_symbols	BIZ-UDMincho	contrast_1.1
002038.png	〗	fullwidth_symbols	HiraginoKakuGothic W3	contrast_1.1
002039.png	－	fullwidth_symbols	HiraginoMincho ProN	original
002041.png	－	fullwidth_symbols	HiraginoMincho ProN	rotate_2.0
002040.png	；	fullwidth_symbols	BIZ-UDMincho	original
002042.png	†	fullwidth_symbols	UDEVGothic	blur_1.0
002043.png	『	fullwidth_symbols	HiraginoKakuGothic W3	original
002044.png	；	fullwidth_symbols	BIZ-UDMincho	rotate_2.0
002045.png	『	fullwidth_symbols	HiraginoKakuGothic W3	rotate_2.0
002046.png	†	fullwidth_symbols	UDEVGothic	noise_0.02
002047.png	†	fullwidth_symbols	UDEVGothic	contrast_1.1
002048.png	－	fullwidth_symbols	BIZ-UDGothic	blur_1.0
002049.png	｀	fullwidth_symbols	UDEVGothic	original
002050.png	｀	fullwidth_symbols	UDEVGothic	rotate_2.0
002051.png	－	fullwidth_symbols	BIZ-UDGothic	noise_0.02
002052.png	－	fullwidth_symbols	HiraginoMincho ProN	blur_1.0
002053.png	－	fullwidth_symbols	BIZ-UDGothic	contrast_1.1
002054.png	『	fullwidth_symbols	HiraginoKakuGothic W3	blur_1.0
002055.png	－	fullwidth_symbols	HiraginoMincho ProN	noise_0.02
002056.png	；	fullwidth_symbols	BIZ-UDMincho	blur_1.0
002057.png	【	fullwidth_symbols	BIZ-UDGothic	original
002058.png	－	fullwidth_symbols	HiraginoMincho ProN	contrast_1.1
002059.png	｀	fullwidth_symbols	UDEVGothic	blur_1.0
002060.png	【	fullwidth_symbols	BIZ-UDGothic	rotate_2.0
002061.png	§	fullwidth_symbols	HiraginoMincho ProN	original
002062.png	『	fullwidth_symbols	HiraginoKakuGothic W3	noise_0.02
002064.png	§	fullwidth_symbols	HiraginoMincho ProN	rotate_2.0
002063.png	；	fullwidth_symbols	BIZ-UDMincho	noise_0.02
002065.png	『	fullwidth_symbols	HiraginoKakuGothic W3	contrast_1.1
002067.png	；	fullwidth_symbols	BIZ-UDMincho	contrast_1.1
002066.png	｀	fullwidth_symbols	UDEVGothic	noise_0.02
002068.png	｀	fullwidth_symbols	UDEVGothic	contrast_1.1
002069.png	＂	fullwidth_symbols	HiraginoKakuGothic W3	original
002070.png	〈	fullwidth_symbols	BIZ-UDMincho	original
002071.png	‡	fullwidth_symbols	UDEVGothic	original
002072.png	＂	fullwidth_symbols	HiraginoKakuGothic W3	rotate_2.0
002073.png	‡	fullwidth_symbols	UDEVGothic	rotate_2.0
002074.png	〈	fullwidth_symbols	BIZ-UDMincho	rotate_2.0
002075.png	【	fullwidth_symbols	BIZ-UDGothic	blur_1.0
002076.png	§	fullwidth_symbols	HiraginoMincho ProN	blur_1.0
002078.png	‡	fullwidth_symbols	UDEVGothic	blur_1.0
002080.png	＂	fullwidth_symbols	HiraginoKakuGothic W3	blur_1.0
002077.png	【	fullwidth_symbols	BIZ-UDGothic	noise_0.02
002079.png	§	fullwidth_symbols	HiraginoMincho ProN	noise_0.02
002081.png	【	fullwidth_symbols	BIZ-UDGothic	contrast_1.1
002082.png	§	fullwidth_symbols	HiraginoMincho ProN	contrast_1.1
002083.png	〈	fullwidth_symbols	BIZ-UDMincho	blur_1.0
002084.png	‡	fullwidth_symbols	UDEVGothic	noise_0.02
002085.png	［	fullwidth_symbols	BIZ-UDGothic	original
002086.png	‡	fullwidth_symbols	UDEVGothic	contrast_1.1
002087.png	＂	fullwidth_symbols	HiraginoKakuGothic W3	noise_0.02
002090.png	＂	fullwidth_symbols	HiraginoKakuGothic W3	contrast_1.1
002089.png	†	fullwidth_symbols	HiraginoMincho ProN	original
002088.png	［	fullwidth_symbols	BIZ-UDGothic	rotate_2.0
002091.png	［	fullwidth_symbols	UDEVGothic	original
002092.png	〈	fullwidth_symbols	BIZ-UDMincho	noise_0.02
002094.png	－	fullwidth_symbols	HiraginoKakuGothic W3	original
002093.png	†	fullwidth_symbols	HiraginoMincho ProN	rotate_2.0
002095.png	［	fullwidth_symbols	UDEVGothic	rotate_2.0
002096.png	〈	fullwidth_symbols	BIZ-UDMincho	contrast_1.1
002097.png	－	fullwidth_symbols	HiraginoKakuGothic W3	rotate_2.0
002098.png	〜	fullwidth_symbols	BIZ-UDMincho	original
002099.png	〜	fullwidth_symbols	BIZ-UDMincho	rotate_2.0
002100.png	［	fullwidth_symbols	BIZ-UDGothic	blur_1.0
002101.png	［	fullwidth_symbols	UDEVGothic	blur_1.0
002102.png	†	fullwidth_symbols	HiraginoMincho ProN	blur_1.0
002103.png	［	fullwidth_symbols	BIZ-UDGothic	noise_0.02
002104.png	－	fullwidth_symbols	HiraginoKakuGothic W3	blur_1.0
002106.png	〜	fullwidth_symbols	BIZ-UDMincho	blur_1.0
002107.png	［	fullwidth_symbols	BIZ-UDGothic	contrast_1.1
002105.png	［	fullwidth_symbols	UDEVGothic	noise_0.02
002109.png	［	fullwidth_symbols	UDEVGothic	contrast_1.1
002108.png	†	fullwidth_symbols	HiraginoMincho ProN	noise_0.02
002110.png	†	fullwidth_symbols	HiraginoMincho ProN	contrast_1.1
002111.png	†	fullwidth_symbols	BIZ-UDGothic	original
002113.png	；	fullwidth_symbols	UDEVGothic	original
002114.png	〜	fullwidth_symbols	BIZ-UDMincho	noise_0.02
002112.png	－	fullwidth_symbols	HiraginoKakuGothic W3	noise_0.02
002116.png	；	fullwidth_symbols	UDEVGothic	rotate_2.0
002115.png	※	fullwidth_symbols	HiraginoMincho ProN	original
002119.png	－	fullwidth_symbols	HiraginoKakuGothic W3	contrast_1.1
002117.png	〜	fullwidth_symbols	BIZ-UDMincho	contrast_1.1
002118.png	†	fullwidth_symbols	BIZ-UDGothic	rotate_2.0
002120.png	※	fullwidth_symbols	HiraginoMincho ProN	rotate_2.0
002121.png	†	fullwidth_symbols	HiraginoKakuGothic W3	original
002122.png	・	fullwidth_symbols	BIZ-UDMincho	original
002124.png	・	fullwidth_symbols	BIZ-UDMincho	rotate_2.0
002123.png	†	fullwidth_symbols	HiraginoKakuGothic W3	rotate_2.0
002125.png	†	fullwidth_symbols	BIZ-UDGothic	blur_1.0
002126.png	；	fullwidth_symbols	UDEVGothic	blur_1.0
002128.png	；	fullwidth_symbols	UDEVGothic	noise_0.02
002127.png	†	fullwidth_symbols	BIZ-UDGothic	noise_0.02
002130.png	；	fullwidth_symbols	UDEVGothic	contrast_1.1
002129.png	※	fullwidth_symbols	HiraginoMincho ProN	blur_1.0
002131.png	†	fullwidth_symbols	BIZ-UDGothic	contrast_1.1
002132.png	・	fullwidth_symbols	BIZ-UDMincho	blur_1.0
002133.png	†	fullwidth_symbols	HiraginoKakuGothic W3	blur_1.0
002134.png	｛	fullwidth_symbols	UDEVGothic	original
002135.png	‡	fullwidth_symbols	BIZ-UDGothic	original
002136.png	※	fullwidth_symbols	HiraginoMincho ProN	noise_0.02
002137.png	‡	fullwidth_symbols	BIZ-UDGothic	rotate_2.0
002138.png	｛	fullwidth_symbols	UDEVGothic	rotate_2.0
002139.png	・	fullwidth_symbols	BIZ-UDMincho	noise_0.02
002140.png	†	fullwidth_symbols	HiraginoKakuGothic W3	noise_0.02
002141.png	※	fullwidth_symbols	HiraginoMincho ProN	contrast_1.1
002142.png	・	fullwidth_symbols	BIZ-UDMincho	contrast_1.1
002143.png	†	fullwidth_symbols	HiraginoKakuGothic W3	contrast_1.1
002144.png	¶	fullwidth_symbols	HiraginoMincho ProN	original
002145.png	＿	fullwidth_symbols	BIZ-UDMincho	original
002146.png	』	fullwidth_symbols	HiraginoKakuGothic W3	original
002147.png	¶	fullwidth_symbols	HiraginoMincho ProN	rotate_2.0
002149.png	＿	fullwidth_symbols	BIZ-UDMincho	rotate_2.0
002148.png	』	fullwidth_symbols	HiraginoKakuGothic W3	rotate_2.0
002150.png	｛	fullwidth_symbols	UDEVGothic	blur_1.0
002151.png	‡	fullwidth_symbols	BIZ-UDGothic	blur_1.0
002153.png	¶	fullwidth_symbols	HiraginoMincho ProN	blur_1.0
002152.png	｛	fullwidth_symbols	UDEVGothic	noise_0.02
002154.png	｛	fullwidth_symbols	UDEVGothic	contrast_1.1
002155.png	‡	fullwidth_symbols	BIZ-UDGothic	noise_0.02
002156.png	‡	fullwidth_symbols	BIZ-UDGothic	contrast_1.1
002158.png	§	fullwidth_symbols	UDEVGothic	original
002159.png	＿	fullwidth_symbols	BIZ-UDMincho	blur_1.0
002157.png	¶	fullwidth_symbols	HiraginoMincho ProN	noise_0.02
002160.png	』	fullwidth_symbols	HiraginoKakuGothic W3	blur_1.0
002161.png	¶	fullwidth_symbols	HiraginoMincho ProN	contrast_1.1
002162.png	§	fullwidth_symbols	UDEVGothic	rotate_2.0
002163.png	…	fullwidth_symbols	BIZ-UDGothic	original
002165.png	‡	fullwidth_symbols	HiraginoMincho ProN	original
002166.png	…	fullwidth_symbols	BIZ-UDGothic	rotate_2.0
002164.png	＿	fullwidth_symbols	BIZ-UDMincho	noise_0.02
002167.png	』	fullwidth_symbols	HiraginoKakuGothic W3	noise_0.02
002168.png	＿	fullwidth_symbols	BIZ-UDMincho	contrast_1.1
002169.png	‡	fullwidth_symbols	HiraginoMincho ProN	rotate_2.0
002170.png	』	fullwidth_symbols	HiraginoKakuGothic W3	contrast_1.1
002171.png	＝	fullwidth_symbols	BIZ-UDMincho	original
002172.png	：	fullwidth_symbols	HiraginoKakuGothic W3	original
002173.png	＝	fullwidth_symbols	BIZ-UDMincho	rotate_2.0
002174.png	：	fullwidth_symbols	HiraginoKakuGothic W3	rotate_2.0
002175.png	§	fullwidth_symbols	UDEVGothic	blur_1.0
002177.png	…	fullwidth_symbols	BIZ-UDGothic	blur_1.0
002176.png	§	fullwidth_symbols	UDEVGothic	noise_0.02
002178.png	§	fullwidth_symbols	UDEVGothic	contrast_1.1
002180.png	：	fullwidth_symbols	HiraginoKakuGothic W3	blur_1.0
002179.png	‡	fullwidth_symbols	HiraginoMincho ProN	blur_1.0
002181.png	｜	fullwidth_symbols	UDEVGothic	original
002182.png	…	fullwidth_symbols	BIZ-UDGothic	noise_0.02
002183.png	｜	fullwidth_symbols	UDEVGothic	rotate_2.0
002184.png	＝	fullwidth_symbols	BIZ-UDMincho	blur_1.0
002185.png	…	fullwidth_symbols	BIZ-UDGothic	contrast_1.1
002186.png	：	fullwidth_symbols	HiraginoKakuGothic W3	noise_0.02
002187.png	‡	fullwidth_symbols	HiraginoMincho ProN	noise_0.02
002188.png	‥	fullwidth_symbols	BIZ-UDGothic	original
002189.png	：	fullwidth_symbols	HiraginoKakuGothic W3	contrast_1.1
002192.png	‥	fullwidth_symbols	BIZ-UDGothic	rotate_2.0
002191.png	‡	fullwidth_symbols	HiraginoMincho ProN	contrast_1.1
002190.png	＝	fullwidth_symbols	BIZ-UDMincho	noise_0.02
002193.png	＝	fullwidth_symbols	BIZ-UDMincho	contrast_1.1
002194.png	‡	fullwidth_symbols	HiraginoKakuGothic W3	original
002195.png	ー	fullwidth_symbols	HiraginoMincho ProN	original
002196.png	ー	fullwidth_symbols	HiraginoMincho ProN	rotate_2.0
002197.png	‡	fullwidth_symbols	HiraginoKakuGothic W3	rotate_2.0
002198.png	｜	fullwidth_symbols	UDEVGothic	blur_1.0
002199.png	‥	fullwidth_symbols	BIZ-UDGothic	blur_1.0
002200.png	｜	fullwidth_symbols	UDEVGothic	noise_0.02
002201.png	｜	fullwidth_symbols	UDEVGothic	contrast_1.1
002202.png	／	fullwidth_symbols	UDEVGothic	original
002203.png	‥	fullwidth_symbols	BIZ-UDGothic	noise_0.02
002205.png	ー	fullwidth_symbols	HiraginoMincho ProN	blur_1.0
002204.png	／	fullwidth_symbols	UDEVGothic	rotate_2.0
002206.png	‥	fullwidth_symbols	BIZ-UDGothic	contrast_1.1
002207.png	‡	fullwidth_symbols	HiraginoKakuGothic W3	blur_1.0
002208.png	§	fullwidth_symbols	BIZ-UDGothic	original
002209.png	ー	fullwidth_symbols	HiraginoMincho ProN	noise_0.02
002210.png	§	fullwidth_symbols	BIZ-UDGothic	rotate_2.0
002211.png	ー	fullwidth_symbols	HiraginoMincho ProN	contrast_1.1
002212.png	‡	fullwidth_symbols	HiraginoKakuGothic W3	noise_0.02
002213.png	‡	fullwidth_symbols	HiraginoKakuGothic W3	contrast_1.1
002214.png	♪	fullwidth_symbols	HiraginoMincho ProN	original
002215.png	♪	fullwidth_symbols	HiraginoMincho ProN	rotate_2.0
002216.png	【	fullwidth_symbols	HiraginoKakuGothic W3	original
002217.png	／	fullwidth_symbols	UDEVGothic	blur_1.0
002218.png	【	fullwidth_symbols	HiraginoKakuGothic W3	rotate_2.0
002219.png	／	fullwidth_symbols	UDEVGothic	noise_0.02
002221.png	／	fullwidth_symbols	UDEVGothic	contrast_1.1
002220.png	§	fullwidth_symbols	BIZ-UDGothic	blur_1.0
002222.png	¶	fullwidth_symbols	UDEVGothic	original
002223.png	¶	fullwidth_symbols	UDEVGothic	rotate_2.0
002225.png	【	fullwidth_symbols	HiraginoKakuGothic W3	blur_1.0
002224.png	§	fullwidth_symbols	BIZ-UDGothic	noise_0.02
002226.png	♪	fullwidth_symbols	HiraginoMincho ProN	blur_1.0
002227.png	§	fullwidth_symbols	BIZ-UDGothic	contrast_1.1
002228.png	※	fullwidth_symbols	BIZ-UDGothic	original
002229.png	【	fullwidth_symbols	HiraginoKakuGothic W3	noise_0.02
002230.png	♪	fullwidth_symbols	HiraginoMincho ProN	noise_0.02
002231.png	※	fullwidth_symbols	BIZ-UDGothic	rotate_2.0
002232.png	【	fullwidth_symbols	HiraginoKakuGothic W3	contrast_1.1
002233.png	♪	fullwidth_symbols	HiraginoMincho ProN	contrast_1.1
002234.png	¶	fullwidth_symbols	UDEVGothic	blur_1.0
002235.png	※	fullwidth_symbols	HiraginoKakuGothic W3	original
002236.png	‥	fullwidth_symbols	HiraginoMincho ProN	original
002237.png	¶	fullwidth_symbols	UDEVGothic	noise_0.02
002238.png	‥	fullwidth_symbols	HiraginoMincho ProN	rotate_2.0
002239.png	※	fullwidth_symbols	HiraginoKakuGothic W3	rotate_2.0
002240.png	¶	fullwidth_symbols	UDEVGothic	contrast_1.1
002241.png	｝	fullwidth_symbols	UDEVGothic	original
002242.png	｝	fullwidth_symbols	UDEVGothic	rotate_2.0
002243.png	※	fullwidth_symbols	BIZ-UDGothic	blur_1.0
002244.png	‥	fullwidth_symbols	HiraginoMincho ProN	blur_1.0
002245.png	※	fullwidth_symbols	HiraginoKakuGothic W3	blur_1.0
002246.png	※	fullwidth_symbols	BIZ-UDGothic	noise_0.02
002247.png	※	fullwidth_symbols	BIZ-UDGothic	contrast_1.1
002248.png	‥	fullwidth_symbols	HiraginoMincho ProN	noise_0.02
002249.png	‥	fullwidth_symbols	HiraginoMincho ProN	contrast_1.1
002250.png	♪	fullwidth_symbols	BIZ-UDGothic	original
002251.png	※	fullwidth_symbols	HiraginoKakuGothic W3	noise_0.02
002253.png	〒	fullwidth_symbols	HiraginoMincho ProN	original
002252.png	♪	fullwidth_symbols	BIZ-UDGothic	rotate_2.0
002254.png	※	fullwidth_symbols	HiraginoKakuGothic W3	contrast_1.1
002256.png	〒	fullwidth_symbols	HiraginoMincho ProN	rotate_2.0
002255.png	｝	fullwidth_symbols	UDEVGothic	blur_1.0
002257.png	§	fullwidth_symbols	HiraginoKakuGothic W3	original
002258.png	§	fullwidth_symbols	HiraginoKakuGothic W3	rotate_2.0
002259.png	｝	fullwidth_symbols	UDEVGothic	noise_0.02
002260.png	｝	fullwidth_symbols	UDEVGothic	contrast_1.1
002261.png	・	fullwidth_symbols	UDEVGothic	original
002262.png	・	fullwidth_symbols	UDEVGothic	rotate_2.0
002264.png	〒	fullwidth_symbols	HiraginoMincho ProN	blur_1.0
002263.png	♪	fullwidth_symbols	BIZ-UDGothic	blur_1.0
002265.png	§	fullwidth_symbols	HiraginoKakuGothic W3	blur_1.0
002266.png	〒	fullwidth_symbols	HiraginoMincho ProN	noise_0.02
002268.png	〒	fullwidth_symbols	HiraginoMincho ProN	contrast_1.1
002267.png	♪	fullwidth_symbols	BIZ-UDGothic	noise_0.02
002269.png	♪	fullwidth_symbols	BIZ-UDGothic	contrast_1.1
002271.png	〜	fullwidth_symbols	HiraginoMincho ProN	original
002272.png	・	fullwidth_symbols	UDEVGothic	blur_1.0
002270.png	§	fullwidth_symbols	HiraginoKakuGothic W3	noise_0.02
002273.png	〜	fullwidth_symbols	HiraginoMincho ProN	rotate_2.0
002275.png	¶	fullwidth_symbols	BIZ-UDGothic	original
002274.png	§	fullwidth_symbols	HiraginoKakuGothic W3	contrast_1.1
002276.png	¶	fullwidth_symbols	BIZ-UDGothic	rotate_2.0
002277.png	・	fullwidth_symbols	UDEVGothic	noise_0.02
002279.png	・	fullwidth_symbols	UDEVGothic	contrast_1.1
002278.png	♪	fullwidth_symbols	HiraginoKakuGothic W3	original
002280.png	♪	fullwidth_symbols	HiraginoKakuGothic W3	rotate_2.0
002281.png	．	fullwidth_symbols	UDEVGothic	original
002282.png	．	fullwidth_symbols	UDEVGothic	rotate_2.0
002283.png	〜	fullwidth_symbols	HiraginoMincho ProN	blur_1.0
002284.png	¶	fullwidth_symbols	BIZ-UDGothic	blur_1.0
002285.png	〜	fullwidth_symbols	HiraginoMincho ProN	noise_0.02
002286.png	〜	fullwidth_symbols	HiraginoMincho ProN	contrast_1.1
002287.png	．	fullwidth_symbols	UDEVGothic	blur_1.0
002290.png	・	fullwidth_symbols	HiraginoMincho ProN	original
002288.png	♪	fullwidth_symbols	HiraginoKakuGothic W3	blur_1.0
002289.png	¶	fullwidth_symbols	BIZ-UDGothic	noise_0.02
002291.png	・	fullwidth_symbols	HiraginoMincho ProN	rotate_2.0
002292.png	¶	fullwidth_symbols	BIZ-UDGothic	contrast_1.1
002293.png	．	fullwidth_symbols	UDEVGothic	noise_0.02
002295.png	；	fullwidth_symbols	BIZ-UDGothic	original
002296.png	．	fullwidth_symbols	UDEVGothic	contrast_1.1
002294.png	♪	fullwidth_symbols	HiraginoKakuGothic W3	noise_0.02
002297.png	；	fullwidth_symbols	BIZ-UDGothic	rotate_2.0
002298.png	♪	fullwidth_symbols	HiraginoKakuGothic W3	contrast_1.1
002299.png	＿	fullwidth_symbols	UDEVGothic	original
002300.png	＿	fullwidth_symbols	UDEVGothic	rotate_2.0
002301.png	¶	fullwidth_symbols	HiraginoKakuGothic W3	original
002302.png	¶	fullwidth_symbols	HiraginoKakuGothic W3	rotate_2.0
002303.png	・	fullwidth_symbols	HiraginoMincho ProN	blur_1.0
002304.png	；	fullwidth_symbols	BIZ-UDGothic	blur_1.0
002305.png	＿	fullwidth_symbols	UDEVGothic	blur_1.0
002306.png	・	fullwidth_symbols	HiraginoMincho ProN	noise_0.02
002308.png	・	fullwidth_symbols	HiraginoMincho ProN	contrast_1.1
002307.png	；	fullwidth_symbols	BIZ-UDGothic	noise_0.02
002310.png	¶	fullwidth_symbols	HiraginoKakuGothic W3	blur_1.0
002311.png	；	fullwidth_symbols	BIZ-UDGothic	contrast_1.1
002309.png	＿	fullwidth_symbols	UDEVGothic	noise_0.02
002312.png	＿	fullwidth_symbols	HiraginoMincho ProN	original
002313.png	＿	fullwidth_symbols	UDEVGothic	contrast_1.1
002314.png	〈	fullwidth_symbols	BIZ-UDGothic	original
002315.png	＿	fullwidth_symbols	HiraginoMincho ProN	rotate_2.0
002317.png	＝	fullwidth_symbols	UDEVGothic	original
002316.png	¶	fullwidth_symbols	HiraginoKakuGothic W3	noise_0.02
002319.png	¶	fullwidth_symbols	HiraginoKakuGothic W3	contrast_1.1
002318.png	〈	fullwidth_symbols	BIZ-UDGothic	rotate_2.0
002320.png	＝	fullwidth_symbols	UDEVGothic	rotate_2.0
002321.png	‥	fullwidth_symbols	HiraginoKakuGothic W3	original
002322.png	‥	fullwidth_symbols	HiraginoKakuGothic W3	rotate_2.0
002323.png	＿	fullwidth_symbols	HiraginoMincho ProN	blur_1.0
002324.png	＝	fullwidth_symbols	UDEVGothic	blur_1.0
002325.png	〈	fullwidth_symbols	BIZ-UDGothic	blur_1.0
002326.png	‥	fullwidth_symbols	HiraginoKakuGothic W3	blur_1.0
002327.png	＿	fullwidth_symbols	HiraginoMincho ProN	noise_0.02
002328.png	＿	fullwidth_symbols	HiraginoMincho ProN	contrast_1.1
002329.png	＝	fullwidth_symbols	UDEVGothic	noise_0.02
002330.png	‥	fullwidth_symbols	HiraginoKakuGothic W3	noise_0.02
002331.png	〈	fullwidth_symbols	BIZ-UDGothic	noise_0.02
002332.png	＝	fullwidth_symbols	UDEVGothic	contrast_1.1
002333.png	‥	fullwidth_symbols	HiraginoKakuGothic W3	contrast_1.1
002334.png	＝	fullwidth_symbols	HiraginoMincho ProN	original
002335.png	〈	fullwidth_symbols	BIZ-UDGothic	contrast_1.1
002336.png	＝	fullwidth_symbols	HiraginoMincho ProN	rotate_2.0
002337.png	＞	fullwidth_symbols	HiraginoKakuGothic W3	original
002338.png	〒	fullwidth_symbols	BIZ-UDGothic	original
002339.png	〒	fullwidth_symbols	BIZ-UDGothic	rotate_2.0
002340.png	＞	fullwidth_symbols	HiraginoKakuGothic W3	rotate_2.0
002341.png	＝	fullwidth_symbols	HiraginoMincho ProN	blur_1.0
002342.png	＞	fullwidth_symbols	HiraginoKakuGothic W3	blur_1.0
002343.png	〒	fullwidth_symbols	BIZ-UDGothic	blur_1.0
002344.png	＝	fullwidth_symbols	HiraginoMincho ProN	noise_0.02
002345.png	＝	fullwidth_symbols	HiraginoMincho ProN	contrast_1.1
002346.png	＞	fullwidth_symbols	HiraginoKakuGothic W3	noise_0.02
002347.png	〒	fullwidth_symbols	BIZ-UDGothic	noise_0.02
002348.png	＞	fullwidth_symbols	HiraginoKakuGothic W3	contrast_1.1
002349.png	〒	fullwidth_symbols	BIZ-UDGothic	contrast_1.1
002350.png	〜	fullwidth_symbols	BIZ-UDGothic	original
002351.png	…	fullwidth_symbols	HiraginoKakuGothic W3	original
002352.png	…	fullwidth_symbols	HiraginoKakuGothic W3	rotate_2.0
002353.png	〜	fullwidth_symbols	BIZ-UDGothic	rotate_2.0
002354.png	…	fullwidth_symbols	HiraginoKakuGothic W3	blur_1.0
002355.png	〜	fullwidth_symbols	BIZ-UDGothic	blur_1.0
002357.png	〜	fullwidth_symbols	BIZ-UDGothic	noise_0.02
002356.png	…	fullwidth_symbols	HiraginoKakuGothic W3	noise_0.02
002358.png	〜	fullwidth_symbols	BIZ-UDGothic	contrast_1.1
002359.png	…	fullwidth_symbols	HiraginoKakuGothic W3	contrast_1.1
002360.png	〜	fullwidth_symbols	HiraginoKakuGothic W3	original
002361.png	・	fullwidth_symbols	BIZ-UDGothic	original
002362.png	・	fullwidth_symbols	BIZ-UDGothic	rotate_2.0
002363.png	〜	fullwidth_symbols	HiraginoKakuGothic W3	rotate_2.0
002364.png	・	fullwidth_symbols	BIZ-UDGothic	blur_1.0
002365.png	〜	fullwidth_symbols	HiraginoKakuGothic W3	blur_1.0
002367.png	〜	fullwidth_symbols	HiraginoKakuGothic W3	noise_0.02
002366.png	・	fullwidth_symbols	BIZ-UDGothic	noise_0.02
002368.png	〜	fullwidth_symbols	HiraginoKakuGothic W3	contrast_1.1
002369.png	・	fullwidth_symbols	BIZ-UDGothic	contrast_1.1
